id_docente,id_materia,puntuacion
61128,9604,
35821,9604,
31754,9604,
5445,9604,
29106,9604,
4771,9604,
37576,9604,
28737,9604,
30646,9604,3
37832,9604,
3294,9604,
140543,9604,
38505,9604,
67734,9604,
2340,9604,
37370,9604,
2312,9604,
24495,9604,
35971,9604,3
3266,9604,
152908,9604,
40493,9604,1
36353,9604,
37970,9604,
2684,9604,
28948,9604,
39123,9604,
30711,9604,
5778,9604,
31825,9604,
24142,9604,
36930,9604,
65241,9604,
40043,9604,
34053,9604,
37694,9604,
36353,9605,
28948,9605,
34053,9605,
31825,9605,
36930,9605,
24142,9605,
40043,9605,
5778,9605,
39123,9605,
37970,9605,
30711,9605,
2684,9605,
37694,9605,
67734,9605,
65241,9605,
37576,9605,
3266,9605,
140543,9605,
28737,9605,
2340,9605,
36279,9605,
5445,9605,
38505,9605,
30723,9605,
152908,9605,
2312,9605,
61000,9605,
31688,9605,
30656,9605,
3807,9605,
35821,9605,
31736,9605,
29106,9605,
37832,9605,
152910,9605,
38189,9605,
33131,9605,
24495,9605,
3294,9605,
37370,9605,
30646,9605,3
40493,9605,1
35971,9605,3
4771,9605,
31754,9605,
61128,9605,
35971,9652,
152909,9652,
4771,9652,
37832,9652,
33131,9652,
3266,9652,
37058,9652,
140543,9652,
30723,9652,
35821,9652,
36279,9652,
34053,9652,
69376,9652,
111213,9652,
37694,9652,
24495,9652,
38189,9652,
120191,9652,
36420,9652,
31754,9652,
30656,9652,
61128,9652,
73901,9652,
28434,9652,3
36353,9652,
37576,9652,
3807,9652,
30646,9652,3
31688,9652,
3811,9652,
3294,9652,
2340,9652,
2684,9652,
28737,9652,
67734,9652,
31736,9652,
61000,9652,
39123,9652,
40043,9652,
40493,9652,
24142,9652,
31825,9652,
36930,9652,
38505,9652,
5778,9652,
2312,9652,
2312,9653,
3294,9653,
31825,9653,
24142,9653,
36930,9653,
5778,9653,
38505,9653,
140543,9653,
31754,9653,
69376,9653,
38189,9653,
35821,9653,
39123,9653,
36279,9653,
28737,9653,
3811,9653,
37576,9653,
30646,9653,3
152909,9653,
4771,9653,
24495,9653,
36420,9653,
40043,9653,
28434,9653,3
2684,9653,
35971,9653,
30656,9653,
67734,9653,
33131,9653,
34053,9653,
37694,9653,
120191,9653,
31688,9653,
111213,9653,
2340,9653,
61128,9653,
3266,9653,
40493,9653,
31736,9653,
73901,9653,
3807,9653,
61000,9653,
37058,9653,
37832,9653,
36353,9653,
30723,9653,
24495,9654,
35971,9654,
2684,9654,
28434,9654,3
40043,9654,
2340,9654,
37832,9654,
61128,9654,
36420,9654,
111213,9654,
140543,9654,
3266,9654,
69376,9654,
40493,9654,2
4771,9654,
152909,9654,
3294,9654,
73901,9654,
30656,9654,
30646,9654,3
37576,9654,
31736,9654,
30723,9654,
3807,9654,
36353,9654,
3811,9654,
36279,9654,
28737,9654,
39123,9654,
61000,9654,
31754,9654,
37058,9654,
37694,9654,
33131,9654,
120191,9654,
31688,9654,
38189,9654,
34053,9654,
67734,9654,
2312,9654,
36930,9654,
5778,9654,
31825,9654,
38505,9654,
24142,9654,
35821,9654,
5778,9655,
31825,9655,
36930,9655,
24142,9655,
2312,9655,
38505,9655,
30656,9655,
31754,9655,
61000,9655,
2684,9655,
35821,9655,
28434,9655,3
37832,9655,
38189,9655,
40043,9655,
2340,9655,
31736,9655,
31688,9655,
3811,9655,
36420,9655,
61128,9655,
3807,9655,
30723,9655,
33131,9655,
35971,9655,
37694,9655,
24495,9655,
40493,9655,2
36279,9655,
4771,9655,
34053,9655,
140543,9655,
3266,9655,
37576,9655,
37058,9655,
111213,9655,
28737,9655,
120191,9655,
69376,9655,
152909,9655,
3294,9655,
39123,9655,
73901,9655,
36353,9655,
30646,9655,3
67734,9655,
121542,10192,
2340,10192,
31754,10192,
3842,10192,
678,10192,
61128,10192,
3823,10192,
3807,10192,
40427,10192,
3834,10192,
72299,10192,
36353,10192,
23613,10192,
2131,10192,
110255,10192,
40493,10192,
120191,10192,
30711,10192,
42508,10192,
31688,10192,
3266,10192,
3294,10192,
111213,10192,
3882,10192,
38877,10192,
24495,10192,
28737,10192,
24814,10192,
140543,10192,
140539,10192,
140540,10192,
29188,10192,
30723,10192,
38189,10192,
4771,10192,
37058,10192,
5445,10192,
3811,10192,
37832,10192,
2684,10192,
39123,10192,
36279,10192,
30656,10192,
35971,10192,
73901,10192,
24142,10192,
67734,10192,
31736,10192,
37694,10192,
2312,10192,
37370,10192,
35821,10192,
37970,10192,
40043,10192,
28434,10192,
29106,10192,
37576,10192,
69376,10192,
33131,10192,
152908,10192,
65241,10192,
61000,10192,
623,10192,
5778,10192,
28948,10192,
34053,10192,
36930,10192,
38505,10192,
152908,10193,
5778,10193,3
34053,10193,
36930,10193,1
61000,10193,3
28948,10193,3
65241,10193,3
623,10193,3
38505,10193,
24495,10193,
2684,10193,
38189,10193,
29106,10193,3
3842,10193,
678,10193,
61128,10193,3
3823,10193,
3807,10193,3
40427,10193,
3834,10193,
72299,10193,
36353,10193,3
23613,10193,
2131,10193,
110255,10193,
40493,10193,2
120191,10193,
30711,10193,3
42508,10193,3
31688,10193,
3266,10193,
3294,10193,
111213,10193,
121542,10193,
3882,10193,
38877,10193,3
24142,10193,3
73901,10193,
37576,10193,
2312,10193,
35971,10193,
33131,10193,3
2340,10193,
36279,10193,3
5445,10193,3
37694,10193,
30656,10193,
30723,10193,
31736,10193,3
69376,10193,3
39123,10193,
31754,10193,2
37832,10193,
67734,10193,
3811,10193,
37058,10193,
37370,10193,1
37970,10193,1
4771,10193,3
28434,10193,3
35821,10193,2
40043,10193,
29188,10193,
140540,10193,
140539,10193,
140543,10193,3
24814,10193,1
28737,10193,
73901,10194,
121542,10194,
3882,10194,3
38877,10194,
24495,10194,
28737,10194,3
24814,10194,1
24142,10194,
140543,10194,3
37370,10194,2
31736,10194,3
29106,10194,
33131,10194,2
28434,10194,3
35971,10194,
31754,10194,3
30656,10194,
36279,10194,3
2684,10194,
37832,10194,
2312,10194,
30723,10194,
3811,10194,
4771,10194,2
37970,10194,
40043,10194,
38189,10194,
3842,10194,
678,10194,
61128,10194,
3823,10194,
3807,10194,
40427,10194,1
37058,10194,
35821,10194,
5445,10194,
69376,10194,3
2340,10194,
39123,10194,
111213,10194,
67734,10194,2
37694,10194,
3834,10194,
72299,10194,
29188,10194,3
140540,10194,
36353,10194,3
140539,10194,
37576,10194,
23613,10194,
2131,10194,
110255,10194,
40493,10194,3
120191,10194,
30711,10194,
42508,10194,3
31688,10194,
3266,10194,
3294,10194,
34053,10194,
152908,10194,
38505,10194,3
61000,10194,
623,10194,3
28948,10194,
5778,10194,
65241,10194,
36930,10194,3
623,10195,
152908,10195,
65241,10195,
61000,10195,
36930,10195,
34053,10195,
38505,10195,
5778,10195,
2312,10195,
28948,10195,
42508,10195,
30711,10195,
30723,10195,
69376,10195,
61128,10195,
3811,10195,
678,10195,
39123,10195,
37832,10195,
36279,10195,
120191,10195,
3842,10195,
30656,10195,
31754,10195,
28434,10195,
31736,10195,
2684,10195,
35971,10195,
73901,10195,
40043,10195,
37694,10195,
33131,10195,
67734,10195,
37576,10195,
37370,10195,
40493,10195,
5445,10195,
24814,10195,
140543,10195,
140539,10195,
2340,10195,
140540,10195,
29188,10195,
29106,10195,
110255,10195,
2131,10195,
23613,10195,
36353,10195,
28737,10195,
72299,10195,
3834,10195,
38189,10195,
37970,10195,
40427,10195,
24142,10195,
4771,10195,
24495,10195,
38877,10195,
37058,10195,
35821,10195,
3807,10195,
3882,10195,
121542,10195,
111213,10195,
3823,10195,
3294,10195,
3266,10195,
31688,10195,
24142,10196,
2340,10196,
33131,10196,
28434,10196,
35971,10196,
37970,10196,
38189,10196,
35821,10196,
31754,10196,
69376,10196,3
37576,10196,
37370,10196,
3842,10196,
678,10196,
61128,10196,
3823,10196,
3807,10196,
40427,10196,
3834,10196,
72299,10196,
36353,10196,
23613,10196,
2131,10196,
110255,10196,
40493,10196,
120191,10196,
30711,10196,
42508,10196,
31688,10196,
3266,10196,
3294,10196,
111213,10196,
121542,10196,
3882,10196,
38877,10196,
24495,10196,
28737,10196,
24814,10196,
29106,10196,
140543,10196,
140539,10196,
140540,10196,
29188,10196,
4771,10196,
37058,10196,
3811,10196,
37832,10196,
2684,10196,
36279,10196,
30656,10196,
73901,10196,
67734,10196,
31736,10196,
39123,10196,
40043,10196,
30723,10196,
5445,10196,
2312,10196,
37694,10196,
623,10196,
38505,10196,
5778,10196,
36930,10196,
152908,10196,
65241,10196,
61000,10196,
34053,10196,
28948,10196,
623,10197,
28948,10197,
2312,10197,
65241,10197,
152908,10197,
36930,10197,
5778,10197,
38505,10197,
61000,10197,
34053,10197,
31754,10197,
73901,10197,
28434,10197,
2340,10197,
35821,10197,
69376,10197,
37576,10197,
37370,10197,
5445,10197,
31736,10197,
35971,10197,
30656,10197,
36279,10197,
2684,10197,
39123,10197,
37832,10197,
30723,10197,
3811,10197,
40043,10197,
29188,10197,
140540,10197,
140539,10197,
140543,10197,
24142,10197,
24814,10197,
28737,10197,
24495,10197,
38877,10197,
3882,10197,
121542,10197,
111213,10197,
3294,10197,
3266,10197,
31688,10197,
42508,10197,
3842,10197,
678,10197,
61128,10197,
3823,10197,
3807,10197,
40427,10197,
3834,10197,
72299,10197,
36353,10197,
23613,10197,
2131,10197,
110255,10197,
30711,10197,
37970,10197,
38189,10197,
120191,10197,
4771,10197,
40493,10197,
29106,10197,
37058,10197,
33131,10197,
67734,10197,
37694,10197,
28434,10198,
2684,10198,
37970,10198,
35971,10198,
37832,10198,
2340,10198,3
33131,10198,2
3842,10198,
678,10198,
61128,10198,3
3823,10198,
3807,10198,
40427,10198,
3834,10198,
72299,10198,
36353,10198,
23613,10198,3
2131,10198,
110255,10198,
40493,10198,
120191,10198,
30711,10198,
42508,10198,
31688,10198,
3266,10198,
3294,10198,2
111213,10198,
121542,10198,
3882,10198,
38877,10198,
24495,10198,
28737,10198,
24814,10198,3
140543,10198,3
140539,10198,
140540,10198,
29188,10198,
29106,10198,3
38189,10198,
4771,10198,3
37058,10198,
3811,10198,
36279,10198,3
30656,10198,
73901,10198,
40043,10198,
67734,10198,
31736,10198,1
39123,10198,
37694,10198,
30723,10198,
5445,10198,
2312,10198,
24142,10198,2
31754,10198,
37370,10198,
37576,10198,
69376,10198,3
35821,10198,2
38505,10198,
34053,10198,
61000,10198,3
36930,10198,
152908,10198,
5778,10198,
65241,10198,3
28948,10198,
623,10198,
152908,10199,
5778,10199,
34053,10199,3
61000,10199,
28948,10199,
36930,10199,1
623,10199,
38505,10199,3
65241,10199,
140539,10199,
140540,10199,
29188,10199,
2340,10199,3
37694,10199,
38189,10199,
37370,10199,
33131,10199,
2312,10199,
24142,10199,
37576,10199,
28434,10199,1
35821,10199,3
5445,10199,
37970,10199,
30723,10199,
40043,10199,
39123,10199,
3842,10199,
678,10199,
31736,10199,
4771,10199,3
61128,10199,
67734,10199,
37058,10199,
3823,10199,
3807,10199,
69376,10199,2
3811,10199,
40427,10199,
3834,10199,2
72299,10199,
37832,10199,
36353,10199,
73901,10199,
23613,10199,
2131,10199,
2684,10199,
35971,10199,1
36279,10199,
110255,10199,
30656,10199,
40493,10199,
120191,10199,2
30711,10199,
42508,10199,
31688,10199,
3266,10199,
3294,10199,
111213,10199,
121542,10199,
3882,10199,
38877,10199,
24495,10199,
28737,10199,
24814,10199,
31754,10199,3
29106,10199,
140543,10199,
31754,10200,
37832,10200,
30723,10200,
37370,10200,
2340,10200,
111213,10200,
24142,10200,
39123,10200,
3294,10200,
37576,10200,
36279,10200,
29106,10200,
30656,10200,
35971,10200,
29188,10200,
3842,10200,
678,10200,
61128,10200,
3823,10200,
3807,10200,
40427,10200,
3834,10200,
72299,10200,
36353,10200,
23613,10200,
2131,10200,
110255,10200,
40493,10200,
120191,10200,
30711,10200,
42508,10200,
31736,10200,
4771,10200,
37058,10200,
140540,10200,
3811,10200,
140539,10200,
140543,10200,
2684,10200,
24814,10200,
28737,10200,
24495,10200,
38877,10200,
3266,10200,
73901,10200,
37694,10200,
38189,10200,
67734,10200,
3882,10200,
69376,10200,
5445,10200,
121542,10200,
2312,10200,
40043,10200,
35821,10200,
28434,10200,
37970,10200,
31688,10200,
33131,10200,
152908,10200,
623,10200,
28948,10200,
34053,10200,
65241,10200,
5778,10200,
36930,10200,
61000,10200,
38505,10200,
28948,10201,
38505,10201,
2312,10201,
34053,10201,
61000,10201,
623,10201,
36930,10201,
5778,10201,
65241,10201,
152908,10201,
5445,10201,
35971,10201,
3834,10201,
37058,10201,
3811,10201,
111213,10201,
40427,10201,
121542,10201,
30656,10201,
4771,10201,
3882,10201,
3807,10201,
3294,10201,
3823,10201,
38877,10201,
38189,10201,
3266,10201,
36279,10201,
61128,10201,
24495,10201,
37970,10201,
678,10201,
3842,10201,
28737,10201,
29106,10201,
37576,10201,
24814,10201,
35821,10201,
140543,10201,
33131,10201,
28434,10201,
140539,10201,
140540,10201,
29188,10201,
31754,10201,
2340,10201,
31688,10201,
2684,10201,
37370,10201,
42508,10201,
37832,10201,
39123,10201,
30711,10201,
30723,10201,
120191,10201,
24142,10201,
40493,10201,
110255,10201,
73901,10201,
37694,10201,
31736,10201,
2131,10201,
23613,10201,
36353,10201,
69376,10201,
67734,10201,
72299,10201,
40043,10201,
140543,10202,
33131,10202,
38189,10202,
69376,10202,
37576,10202,
37370,10202,
2340,10202,
3842,10202,
678,10202,
61128,10202,
3823,10202,
3807,10202,
40427,10202,
3834,10202,
72299,10202,
36353,10202,
23613,10202,
2131,10202,
110255,10202,
40493,10202,
120191,10202,
30711,10202,
42508,10202,
31688,10202,
3266,10202,
3294,10202,
111213,10202,
121542,10202,
3882,10202,
38877,10202,
24495,10202,
28737,10202,
24814,10202,
140539,10202,
140540,10202,
29188,10202,3
29106,10202,
4771,10202,
37058,10202,
3811,10202,
36279,10202,
30656,10202,
35971,10202,
73901,10202,
67734,10202,
31736,10202,
39123,10202,
40043,10202,
30723,10202,
5445,10202,
2312,10202,
37694,10202,
24142,10202,
2684,10202,
35821,10202,
37970,10202,
37832,10202,
28434,10202,
31754,10202,
38505,10202,
152908,10202,
61000,10202,
65241,10202,
28948,10202,
623,10202,
34053,10202,2
36930,10202,
5778,10202,
61000,10203,3
36930,10203,
65241,10203,
34053,10203,
623,10203,
152908,10203,
28948,10203,
5778,10203,
38505,10203,
39123,10203,
37832,10203,
40043,10203,
4771,10203,3
37576,10203,
2684,10203,
31736,10203,
35971,10203,
678,10203,
37370,10203,
3823,10203,
37058,10203,
3882,10203,
121542,10203,
37970,10203,
73901,10203,
37694,10203,
61128,10203,
36353,10203,
72299,10203,
3807,10203,3
3834,10203,
111213,10203,
38189,10203,
40427,10203,
3294,10203,3
3266,10203,2
67734,10203,
31688,10203,
33131,10203,
42508,10203,
28434,10203,1
30711,10203,
3842,10203,
120191,10203,
40493,10203,
30723,10203,
69376,10203,1
2340,10203,3
110255,10203,
2131,10203,
29106,10203,
31754,10203,
3811,10203,
24142,10203,
23613,10203,
38877,10203,
24495,10203,
28737,10203,
24814,10203,3
35821,10203,
140543,10203,1
140539,10203,3
140540,10203,
29188,10203,
5445,10203,
30656,10203,
36279,10203,
2312,10203,
3823,10204,
37370,10204,
37576,10204,
33131,10204,
3842,10204,
678,10204,
61128,10204,
3807,10204,
40427,10204,
3834,10204,
72299,10204,
36353,10204,
23613,10204,
2131,10204,
110255,10204,
40493,10204,
120191,10204,
30711,10204,
42508,10204,
31688,10204,
3266,10204,
3294,10204,
111213,10204,
121542,10204,3
69376,10204,
35821,10204,
31754,10204,3
3882,10204,
38877,10204,
24495,10204,
28737,10204,
24814,10204,
140543,10204,
140539,10204,
140540,10204,3
29188,10204,
28434,10204,
29106,10204,
24142,10204,
37832,10204,
37970,10204,
2340,10204,
38189,10204,
4771,10204,
37058,10204,3
3811,10204,
30723,10204,
2684,10204,
36279,10204,2
30656,10204,
35971,10204,
73901,10204,
40043,10204,3
67734,10204,
31736,10204,
39123,10204,
37694,10204,
5445,10204,3
2312,10204,
61000,10204,
38505,10204,
28948,10204,
34053,10204,
5778,10204,
65241,10204,
152908,10204,
623,10204,
36930,10204,
623,10205,
34053,10205,
65241,10205,
28948,10205,
2312,10205,
36930,10205,
5778,10205,
38505,10205,
152908,10205,
61000,10205,
73901,10205,
37970,10205,
29106,10205,
140543,10205,
140539,10205,
35971,10205,2
37576,10205,
140540,10205,
30723,10205,
29188,10205,
120191,10205,
67734,10205,
4771,10205,
30711,10205,3
31736,10205,
37058,10205,
42508,10205,
31688,10205,2
3811,10205,
3266,10205,
3294,10205,
24142,10205,
37370,10205,3
37832,10205,
38189,10205,
31754,10205,
111213,10205,
35821,10205,
121542,10205,
3882,10205,
2340,10205,
37694,10205,
38877,10205,
28434,10205,1
69376,10205,1
24495,10205,
28737,10205,
39123,10205,
36279,10205,3
24814,10205,
40043,10205,
30656,10205,
2684,10205,
5445,10205,
3842,10205,
678,10205,
61128,10205,
3823,10205,
3807,10205,
40427,10205,
3834,10205,
72299,10205,
36353,10205,3
23613,10205,
2131,10205,
110255,10205,
33131,10205,
40493,10205,
35971,10206,
33131,10206,
3842,10206,
678,10206,
61128,10206,
3823,10206,
3807,10206,
40427,10206,
3834,10206,
72299,10206,
36353,10206,
23613,10206,
2131,10206,
110255,10206,
40493,10206,
120191,10206,
30711,10206,
42508,10206,
31688,10206,
3266,10206,
3294,10206,
111213,10206,
121542,10206,
3882,10206,
38877,10206,
24495,10206,
28737,10206,
38189,10206,
31754,10206,2
73901,10206,
2340,10206,
2312,10206,
5445,10206,
31736,10206,
30656,10206,
36279,10206,
37694,10206,
37970,10206,
37576,10206,
37832,10206,
29188,10206,
24814,10206,
30723,10206,
4771,10206,
67734,10206,
37058,10206,
24142,10206,
3811,10206,
37370,10206,
40043,10206,
140540,10206,
35821,10206,
69376,10206,
29106,10206,
28434,10206,
140539,10206,
2684,10206,
140543,10206,
39123,10206,
152908,10206,
5778,10206,
36930,10206,
34053,10206,
28948,10206,
623,10206,
61000,10206,
65241,10206,
38505,10206,
623,10207,
38505,10207,
152908,10207,
5778,10207,
65241,10207,
36930,10207,
28948,10207,
34053,10207,
61000,10207,
3294,10207,
37370,10207,
37576,10207,
33131,10207,
69376,10207,3
35821,10207,
37970,10207,
24142,10207,3
3842,10207,
678,10207,
61128,10207,
3823,10207,
3807,10207,
40427,10207,
3834,10207,
72299,10207,
36353,10207,
23613,10207,
2131,10207,
110255,10207,
40493,10207,
120191,10207,
30711,10207,
42508,10207,
31688,10207,
3266,10207,
111213,10207,
121542,10207,
3882,10207,
38877,10207,
24495,10207,
28737,10207,
24814,10207,
140543,10207,
140539,10207,
140540,10207,
29188,10207,
40043,10207,
29106,10207,
38189,10207,
4771,10207,
37058,10207,
3811,10207,
30723,10207,
39123,10207,
2684,10207,
36279,10207,2
30656,10207,1
35971,10207,
73901,10207,
67734,10207,
31736,10207,
37694,10207,3
5445,10207,
2312,10207,
2340,10207,
37832,10207,
31754,10207,
28434,10207,3
111213,10208,
73901,10208,
37970,10208,
3882,10208,
37832,10208,
31754,10208,
33131,10208,3
24495,10208,
2340,10208,
35971,10208,2
36279,10208,3
38877,10208,
29188,10208,
30656,10208,3
140540,10208,
140539,10208,
140543,10208,
2684,10208,
24142,10208,2
37694,10208,
37576,10208,
5445,10208,
24814,10208,
30723,10208,
69376,10208,
37058,10208,
39123,10208,2
4771,10208,
29106,10208,3
121542,10208,
3811,10208,
28434,10208,
31736,10208,3
35821,10208,3
38189,10208,3
67734,10208,
28737,10208,3
40043,10208,3
3842,10208,3
678,10208,
61128,10208,
3823,10208,
3807,10208,
40427,10208,
3834,10208,
72299,10208,
36353,10208,
23613,10208,
2131,10208,
110255,10208,3
40493,10208,2
120191,10208,
30711,10208,
42508,10208,
31688,10208,
3266,10208,3
3294,10208,
34053,10208,2
61000,10208,3
65241,10208,
2312,10208,
38505,10208,
36930,10208,
28948,10208,3
152908,10208,
623,10208,
5778,10208,
37370,10208,
34053,10209,2
65241,10209,
61000,10209,3
5778,10209,
37370,10209,
623,10209,2
28948,10209,
36930,10209,3
152908,10209,
38505,10209,
140540,10209,3
38189,10209,
69376,10209,
37832,10209,
28434,10209,2
4771,10209,
35821,10209,
37058,10209,3
37970,10209,
3811,10209,
36279,10209,3
33131,10209,
2684,10209,
31736,10209,
73901,10209,
37694,10209,
67734,10209,
29106,10209,
39123,10209,
37576,10209,2
40043,10209,
30723,10209,
5445,10209,
2312,10209,
24142,10209,
29188,10209,
3842,10209,
678,10209,
61128,10209,
3823,10209,
3807,10209,
2340,10209,3
40427,10209,
3834,10209,
72299,10209,
36353,10209,
23613,10209,
2131,10209,
110255,10209,
40493,10209,
120191,10209,
30711,10209,3
42508,10209,
31688,10209,
31754,10209,3
3266,10209,
3294,10209,
111213,10209,
121542,10209,2
30656,10209,
3882,10209,3
38877,10209,3
24495,10209,
28737,10209,3
24814,10209,
35971,10209,3
140543,10209,
140539,10209,
24495,10210,
38877,10210,
3882,10210,
38189,10210,
40493,10210,
69376,10210,
28434,10210,
5445,10210,
121542,10210,
120191,10210,
30711,10210,
2340,10210,
37694,10210,
37058,10210,
31736,10210,
35971,10210,
33131,10210,
42508,10210,
31688,10210,
40043,10210,
39123,10210,
2684,10210,
3266,10210,
3294,10210,
37576,10210,3
36279,10210,
37970,10210,
31754,10210,
30656,10210,
67734,10210,
29188,10210,
111213,10210,
140540,10210,
3811,10210,
140539,10210,
35821,10210,
140543,10210,
73901,10210,
29106,10210,
4771,10210,2
24142,10210,
37832,10210,
24814,10210,
30723,10210,
3842,10210,
678,10210,
61128,10210,
3823,10210,
3807,10210,
40427,10210,
3834,10210,
72299,10210,
36353,10210,
23613,10210,
2131,10210,
110255,10210,
28737,10210,
34053,10210,
65241,10210,
152908,10210,
38505,10210,
37370,10210,
36930,10210,
28948,10210,
2312,10210,
623,10210,
61000,10210,
5778,10210,
36930,10211,
5778,10211,
623,10211,
28948,10211,
38505,10211,
65241,10211,
37370,10211,
34053,10211,
61000,10211,
152908,10211,1
3807,10211,
121542,10211,
3882,10211,
69376,10211,
4771,10211,3
38877,10211,
38189,10211,
111213,10211,
37576,10211,
37058,10211,3
36353,10211,
23613,10211,
2684,10211,
2131,10211,
24142,10211,
2312,10211,
37694,10211,
110255,10211,
3811,10211,
5445,10211,
30723,10211,
2340,10211,
39123,10211,
31754,10211,
31736,10211,
67734,10211,
24495,10211,
28737,10211,
3834,10211,
40493,10211,
37832,10211,
24814,10211,
40043,10211,3
73901,10211,
35971,10211,
120191,10211,
30656,10211,
30711,10211,
140543,10211,
140539,10211,
140540,10211,
29188,10211,
29106,10211,
3294,10211,
72299,10211,3
3266,10211,
33131,10211,
31688,10211,
42508,10211,
35821,10211,
37970,10211,
28434,10211,2
3842,10211,
678,10211,
61128,10211,
3823,10211,
40427,10211,
36279,10211,
72299,10212,
37576,10212,
35821,10212,
37970,10212,
24142,10212,
2312,10212,
5445,10212,
30723,10212,
40043,10212,
29106,10212,
39123,10212,3
31736,10212,
67734,10212,
37694,10212,
73901,10212,
35971,10212,
30656,10212,
36279,10212,3
28434,10212,
2684,10212,
37832,10212,
3811,10212,
37058,10212,
4771,10212,
29188,10212,
140540,10212,
140539,10212,
140543,10212,
24814,10212,3
28737,10212,
24495,10212,
38877,10212,
3882,10212,
121542,10212,
111213,10212,
3294,10212,
3266,10212,
31688,10212,
42508,10212,
30711,10212,
120191,10212,
40493,10212,
110255,10212,
2131,10212,
23613,10212,
36353,10212,
3834,10212,
40427,10212,
3807,10212,
3823,10212,
61128,10212,
678,10212,
3842,10212,
69376,10212,
33131,10212,3
38189,10212,
31754,10212,
2340,10212,
623,10212,
61000,10212,
36930,10212,
152908,10212,
37370,10212,
65241,10212,
38505,10212,
28948,10212,
34053,10212,
5778,10212,3
623,10213,
65241,10213,
152908,10213,
5778,10213,3
61000,10213,
36930,10213,
34053,10213,
28948,10213,3
38505,10213,
37370,10213,
3842,10213,
38189,10213,
40043,10213,
29106,10213,3
72299,10213,
2312,10213,
5445,10213,3
4771,10213,
36353,10213,
37058,10213,
23613,10213,
3811,10213,
2131,10213,
30723,10213,
37832,10213,
110255,10213,
40493,10213,2
31736,10213,
39123,10213,3
2684,10213,
36279,10213,3
120191,10213,
30711,10213,
30656,10213,
42508,10213,
35971,10213,2
73901,10213,
31688,10213,
67734,10213,
3266,10213,
3294,10213,
111213,10213,
121542,10213,
3882,10213,
38877,10213,
24495,10213,
28737,10213,
24814,10213,
24142,10213,
140543,10213,
140539,10213,
140540,10213,
29188,10213,
28434,10213,
37694,10213,
678,10213,
31754,10213,
61128,10213,
69376,10213,2
35821,10213,3
37576,10213,
33131,10213,3
37970,10213,
2340,10213,
3823,10213,
3807,10213,
40427,10213,
3834,10213,
2340,10214,3
33131,10214,
3842,10214,
678,10214,
2684,10214,
24142,10214,
61128,10214,
3823,10214,
2312,10214,
5445,10214,
3807,10214,
30723,10214,
38189,10214,
40427,10214,
4771,10214,
3834,10214,
72299,10214,
37058,10214,3
36353,10214,
37694,10214,
23613,10214,
3811,10214,
2131,10214,
110255,10214,
40493,10214,
120191,10214,
30711,10214,
39123,10214,
42508,10214,
67734,10214,
31688,10214,
3266,10214,
3294,10214,
111213,10214,
36279,10214,
121542,10214,
3882,10214,
30656,10214,
38877,10214,
24495,10214,
35971,10214,1
28737,10214,3
73901,10214,
24814,10214,
140543,10214,
40043,10214,
140539,10214,
140540,10214,3
29188,10214,
29106,10214,
69376,10214,
28434,10214,
37832,10214,
35821,10214,
31736,10214,
37576,10214,
31754,10214,3
37970,10214,3
36930,10214,
37370,10214,
152908,10214,
34053,10214,
38505,10214,
5778,10214,
65241,10214,
61000,10214,
623,10214,
28948,10214,
152908,10215,
38505,10215,
34053,10215,2
37370,10215,2
2312,10215,
28948,10215,
623,10215,
61000,10215,
36930,10215,
65241,10215,
5778,10215,
37576,10215,
31754,10215,3
35821,10215,
2340,10215,3
37970,10215,
38189,10215,
3842,10215,
678,10215,
61128,10215,
3823,10215,
3807,10215,
40427,10215,
3834,10215,
72299,10215,
36353,10215,
23613,10215,
2131,10215,
110255,10215,
40493,10215,
120191,10215,
30711,10215,
42508,10215,
31688,10215,
3266,10215,
3294,10215,
111213,10215,
121542,10215,
3882,10215,
38877,10215,
24495,10215,
28737,10215,
24814,10215,
29106,10215,
140543,10215,
140539,10215,
140540,10215,
29188,10215,3
4771,10215,
37058,10215,
3811,10215,
37832,10215,
35971,10215,
2684,10215,
36279,10215,
30656,10215,
73901,10215,
67734,10215,
31736,10215,3
39123,10215,
40043,10215,
30723,10215,
5445,10215,
37694,10215,3
24142,10215,
69376,10215,3
33131,10215,
28434,10215,2
3807,10216,
37832,10216,
3823,10216,
61128,10216,
39123,10216,
678,10216,
2684,10216,
3842,10216,
40043,10216,
29106,10216,
38189,10216,
40427,10216,
3834,10216,
72299,10216,
36353,10216,
23613,10216,
2131,10216,
110255,10216,
40493,10216,
120191,10216,
30711,10216,
42508,10216,
31688,10216,
3266,10216,
3294,10216,
111213,10216,
121542,10216,
3882,10216,
38877,10216,
24495,10216,
28737,10216,
24814,10216,
24142,10216,
140543,10216,
140539,10216,
140540,10216,
29188,10216,
33131,10216,
35821,10216,
31736,10216,
5445,10216,
2312,10216,
69376,10216,
37576,10216,
28434,10216,1
37970,10216,
4771,10216,3
37694,10216,
73901,10216,
36279,10216,
3811,10216,
67734,10216,
30656,10216,
30723,10216,
35971,10216,
31754,10216,
37058,10216,3
2340,10216,
36930,10216,
38505,10216,
65241,10216,
623,10216,
28948,10216,
5778,10216,
152908,10216,1
34053,10216,
37370,10216,
61000,10216,
28948,10217,
152908,10217,
65241,10217,3
38505,10217,
37370,10217,
61000,10217,
36930,10217,
623,10217,1
